Geneid	X1_1.bam	X1_2.bam	X1_3.bam	XX1_1.bam	XX1_2.bam	XX1_3.bam	XXX2_1.bam	XXX2_2.bam	XXX2_3.bam
MELO3C016263.2	3600	2713	4178	3967	5628	4008	2968	4143	4055
MELO3C032812.2	0	0	0	0	0	0	0	0	0
MELO3C032589.2	0	0	0	0	0	0	0	0	0
MELO3C032814.2	0	0	0	0	0	0	0	0	0
MELO3C016267.2	2	2	0	26	128	59	45	66	60
MELO3C016268.2	176	172	279	70	156	95	18	28	30
MELO3C016269.2	0	0	0	0	0	0	0	0	0
MELO3C016270.2	215	153	216	332	412	149	32	98	86
MELO3C032813.2	15	17	12	0	0	3	0	0	0
MELO3C016271.2	163	89	83	278	267	107	99	200	88
MELO3C016272.2	4067	5927	6819	8206	8402	5600	6724	5629	10254
MELO3C016273.2	4740	3161	3759	13859	17033	3907	5758	8516	5158
MELO3C016274.2	50	48	67	95	122	70	42	62	14
MELO3C016275.2	2379	2404	3083	2360	3350	2537	1002	1262	1694
MELO3C016276.2	1441	1098	1624	2633	2251	1337	1820	2476	1893
MELO3C016277.2	365	308	414	515	588	377	287	304	417
MELO3C016278.2	2399	2718	3310	2998	4161	3011	3154	2956	2909
MELO3C032593.2	33	39	57	85	128	91	154	74	176
MELO3C032590.2	0	0	0	0	0	0	0	0	0
MELO3C016279.2	0	0	0	2	0	0	0	0	0
MELO3C016280.2	1244	1205	1684	1778	1913	1221	1070	1303	1136
MELO3C016281.2	4	6	3	169	88	13	23	39	12
MELO3C032815.2	0	0	0	0	4	0	0	0	0
MELO3C032816.2	0	0	0	0	0	0	0	0	0
MELO3C016284.2	821	595	655	1172	909	358	12756	6754	9796
MELO3C016285.2	1172	1112	1497	2961	2144	732	26455	13453	20956
MELO3C016286.2	1775	1852	2313	2381	2714	1600	2976	2742	2630
MELO3C016287.2	5008	4807	6895	8406	8019	6130	25235	11256	26902
MELO3C016288.2	397	257	463	675	840	466	730	799	564
MELO3C016289.2	0	0	0	0	0	2	0	0	0
MELO3C016290.2	3673	3404	4712	2997	2534	2277	4122	3940	4672
MELO3C016291.2	2179	2579	3751	2033	3112	2141	1945	2516	1887
MELO3C016292.2	20	3	2	26	11	4	30	10	21
MELO3C016293.2	0	0	0	0	0	0	0	0	0
MELO3C016294.2	179	59	169	118	61	21	971	493	834
MELO3C016295.2	17	27	33	4	3	0	0	2	2
MELO3C016296.2	1381	1205	1634	1465	940	799	2418	2255	2675
MELO3C016297.2	3849	4078	5929	6931	6696	2835	8696	12035	5874
MELO3C016298.2	11118	8938	12080	12220	19115	12663	10297	15666	12844
MELO3C016299.2	767	1133	1481	527	649	817	186	272	483
MELO3C016300.2	1907	2499	3186	2892	3671	1988	5180	5146	4934
MELO3C032817.2	0	1	0	4	0	3	0	0	0
MELO3C016301.2	3353	4125	5551	7950	8877	6240	7381	7604	7341
MELO3C016302.2	648	712	1246	1274	1451	808	888	1256	1096
MELO3C032591.2	0	0	0	2	0	0	0	0	0
MELO3C032594.2	0	0	0	0	0	0	0	0	0
MELO3C001406.2	141	166	216	814	1453	1454	653	936	1016
MELO3C032592.2	0	0	0	0	0	0	0	0	0
MELO3C032595.2	0	0	0	0	0	0	0	0	0
MELO3C016303.2	721	614	835	755	1184	991	511	816	701
MELO3C016304.2	12	9	16	8	10	4	1	9	7
MELO3C016305.2	197	130	312	584	781	323	326	578	229
MELO3C016306.2	5346	7650	9674	6037	7582	7987	1130	1735	1768
MELO3C016307.2	1051	731	1116	2139	2280	1146	975	975	991
MELO3C016308.2	2153	2153	2672	2312	3435	2468	3018	3421	4313
MELO3C016309.2	596	813	1224	497	735	640	702	776	1011
MELO3C016310.2	110	118	222	229	167	130	141	129	107
MELO3C016311.2	32	37	92	39	64	50	16	17	18
MELO3C032818.2	1098	915	1427	1451	1609	1260	983	1775	940
MELO3C016312.2	5	5	13	0	4	14	7	38	6
MELO3C016313.2	78	104	124	144	157	70	26	14	29
MELO3C016314.2	1514	1449	2205	2395	2871	2909	1119	2059	1666
MELO3C016315.2	0	0	0	0	0	0	0	0	0
MELO3C016316.2	1989	2022	3063	1686	2855	1963	1656	2236	1586
MELO3C016317.2	2854	2465	3432	4071	5399	2501	5258	4497	4236
MELO3C016318.2	253	296	370	228	284	409	81	194	222
MELO3C032820.2	9	7	15	17	28	23	8	10	12
MELO3C032819.2	5	11	5	5	11	7	22	6	11
MELO3C016319.2	413	458	725	427	702	497	437	477	434
MELO3C016321.2	1238	1204	1500	1189	1857	1150	933	1021	1024
MELO3C016322.2	402	487	769	427	1495	284	446	936	1096
MELO3C016323.2	77	49	109	331	1461	445	146	283	301
MELO3C016324.2	132	121	241	199	185	175	244	208	251
MELO3C016325.2	2	3	0	28	29	18	2	6	4
MELO3C016326.2	386	445	431	607	830	516	524	460	565
MELO3C032598.2	0	0	0	0	0	0	0	0	0
MELO3C032597.2	0	4	5	10	1	2	0	0	0
MELO3C016327.2	2	0	2	9	9	2	1	4	4
MELO3C016328.2	1703	2930	3648	8699	13362	5226	1446	3947	2837
MELO3C016329.2	1020	1034	1418	1459	1650	1038	1118	1485	1102
MELO3C016330.2	1090	933	1234	1412	1505	1312	1216	1852	984
MELO3C016331.2	89	73	128	75	55	83	136	74	81
MELO3C016332.2	2630	2729	4526	3552	4860	3471	1903	1905	2880
MELO3C016333.2	171	112	68	164	114	115	1375	1162	2571
MELO3C016334.2	38	14	13	170	99	55	66	64	52
MELO3C016335.2	1281	1401	1817	1261	1825	1333	868	1066	1081
MELO3C016336.2	593	713	928	681	1261	599	977	895	1350
MELO3C016337.2	0	2	0	0	0	0	0	0	0
MELO3C016338.2	0	0	0	0	0	0	0	0	0
MELO3C016339.2	1233	1260	1629	1977	1768	1090	1776	1799	2263
MELO3C016340.2	13	0	0	98	26	12	159	91	31
MELO3C016341.2	0	0	0	0	0	0	0	0	0
MELO3C016342.2	2174	2002	2897	3413	3668	2384	2618	4132	3484
MELO3C016343.2	13826	13043	18727	17699	20878	12848	10538	14353	11842
MELO3C016344.2	1277	1157	1633	1606	1745	1187	1580	1669	1589
MELO3C016345.2	221	236	282	150	217	176	179	181	187
MELO3C016346.2	820	984	1321	889	1419	849	1285	1514	1890
MELO3C016347.2	0	0	0	0	0	0	0	0	2
MELO3C016348.2	2215	2527	3494	3151	3976	2994	6293	6326	7823
MELO3C016349.2	3000	2568	3456	1846	1865	1014	1388	1964	1257
MELO3C016350.2	797	837	1313	891	1289	815	1286	1578	1715
MELO3C016351.2	806	592	656	1018	753	490	964	1035	1170
MELO3C016352.2	485	486	736	1134	1166	635	489	886	533
MELO3C016353.2	631	467	550	730	804	596	621	885	584
MELO3C016354.2	1739	1540	2050	3264	3445	2326	2211	3106	2989
MELO3C016355.2	905	1366	1684	1855	2504	1667	1106	1642	1566
MELO3C016356.2	490	641	743	1065	1273	923	2998	1673	3546
MELO3C016357.2	1155	947	1435	1256	1280	801	579	1499	861
MELO3C016358.2	24	51	47	205	233	59	223	439	293
MELO3C032821.2	0	0	0	0	4	0	0	0	0
MELO3C032599.2	0	0	0	0	0	0	0	0	0
MELO3C016359.2	364	266	331	1127	923	251	569	1760	772
MELO3C016360.2	205	277	343	319	534	394	342	565	317
MELO3C016361.2	0	0	4	0	0	0	0	0	0
MELO3C016363.2	424	443	649	466	783	573	481	493	560
MELO3C016364.2	0	0	0	0	0	0	0	0	0
MELO3C016365.2	4512	4666	6878	7277	9088	7220	3054	5919	3674
MELO3C016366.2	24853	20542	28384	10307	14670	16190	5008	7818	13111
MELO3C016367.2	436	359	491	292	394	174	176	478	254
MELO3C016368.2	2548	2631	3240	3216	3865	2760	2615	3039	2839
MELO3C016369.2	7436	7467	10368	12946	17741	12125	11902	16395	15575
MELO3C016370.2	2907	4694	5596	1457	1576	4036	1528	1539	5062
MELO3C016371.2	2199	2036	2955	2504	3513	1904	2516	3111	2356
MELO3C016372.2	1229	1233	1674	1054	1364	938	857	1075	655
MELO3C016373.2	1138	870	1197	1429	1810	1055	1347	1486	1658
MELO3C016374.2	1075	994	1353	1106	1347	922	2411	2068	2475
MELO3C016375.2	1982	2793	3726	1440	1880	2404	1204	1351	2078
MELO3C016376.2	307	333	511	583	684	416	360	442	352
MELO3C032603.2	2637	3180	4744	5551	6440	2981	10932	8841	9134
MELO3C016378.2	1914	2451	3592	3832	5056	1806	3124	3016	2394
MELO3C016379.2	764	762	971	1380	1678	739	847	1123	887
MELO3C016380.2	0	5	5	14	21	14	5	6	0
MELO3C032822.2	2	2	0	3	0	2	0	1	4
MELO3C016381.2	4347	4729	6248	5700	6723	5141	4455	5831	6004
MELO3C016382.2	6687	7066	9853	7954	10371	6914	4426	5928	5077
MELO3C016383.2	1131	1050	1477	1520	2416	968	669	965	821
MELO3C016384.2	60	20	59	23	14	4	15	8	2
MELO3C016385.2	13	21	37	0	0	1	21	22	6
MELO3C016387.2	180	173	138	99	128	281	93	178	55
MELO3C016388.2	0	0	0	0	0	0	0	0	0
MELO3C016389.2	61	60	75	91	73	85	38	96	31
MELO3C032824.2	0	0	0	0	0	0	0	0	0
MELO3C016390.2	61	42	28	43	20	16	18	22	4
MELO3C016391.2	102	103	96	159	255	105	40	70	32
MELO3C016392.2	573	533	699	669	780	452	419	517	364
MELO3C016393.2	2952	2623	3543	4239	4326	2939	2894	3234	3141
MELO3C016394.2	2078	1899	2594	2728	2843	1586	1918	2696	1839
MELO3C032825.2	0	0	1	0	0	0	0	3	1
MELO3C016395.2	556	431	668	567	461	286	402	592	381
MELO3C016396.2	268	193	114	360	238	141	119	222	140
MELO3C016397.2	1959	1622	2403	1699	1992	1511	1054	1426	1110
MELO3C016398.2	1204	1204	1704	3020	5366	1641	4395	7477	4711
MELO3C016399.2	889	615	667	559	614	493	580	624	547
MELO3C016400.2	643	462	528	311	587	771	307	597	524
MELO3C032601.2	0	0	0	0	0	0	0	0	0
MELO3C016401.2	4	7	0	0	0	8	0	0	0
MELO3C032823.2	0	0	0	0	0	0	0	0	0
MELO3C016402.2	70	66	59	33	2	6	9	7	0
MELO3C016403.2	360	563	677	518	976	544	418	477	369
MELO3C032826.2	50	36	76	35	77	52	56	34	40
MELO3C016404.2	469	481	549	549	526	452	237	330	257
MELO3C016405.2	1	3	26	4	0	7	0	14	0
MELO3C016407.2	3866	3408	4402	4227	4553	2959	2613	3143	3619
MELO3C016408.2	1296	1445	1453	1554	1711	1119	3034	2739	2810
MELO3C016409.2	701	847	1352	1322	2327	709	25378	10269	27147
MELO3C016410.2	217	160	328	489	355	259	247	312	227
MELO3C016411.2	669	705	925	1028	1162	851	824	794	1057
MELO3C017537.2	2170	2292	3110	3975	5018	2849	2726	2947	2990
MELO3C017538.2	1542	1396	1804	2008	2635	1667	2073	2386	1736
MELO3C017539.2	800	702	980	969	1324	782	889	942	922
MELO3C017540.2	182	139	247	140	43	86	8	48	8
MELO3C017541.2	1446	1230	1916	2362	3418	2623	1538	2288	1858
MELO3C017542.2	1391	1093	1587	1570	1275	651	2878	2444	2907
MELO3C032611.2	0	0	0	0	0	0	1	0	4
MELO3C017544.2	1256	1174	1483	1528	2115	1300	2140	1729	2426
MELO3C017545.2	592	660	738	2033	2425	1135	1508	1885	1463
MELO3C017546.2	2290	2375	3163	2711	3324	2344	1809	2188	1849
MELO3C017547.2	203	158	269	586	531	185	308	523	400
MELO3C017548.2	1158	1575	1768	2189	2901	1252	2456	3800	2863
MELO3C032612.2	73	95	90	56	42	57	8	15	10
MELO3C017550.2	0	0	0	0	0	0	0	0	0
MELO3C017551.2	784	668	925	1198	1622	804	807	1077	544
MELO3C017552.2	67	71	79	81	108	124	72	87	69
MELO3C017553.2	1510	1301	1689	1615	2006	1545	901	1066	1163
MELO3C017554.2	780	553	635	1043	1144	782	152	241	247
MELO3C017555.2	2	0	2	4	17	0	1	2	2
MELO3C017556.2	9	12	9	68	53	0	22	5	2
MELO3C017557.2	1	1	2	0	0	0	3	12	0
MELO3C017558.2	2388	2320	3325	2645	4263	2967	1617	2518	2005
MELO3C017559.2	162	300	355	339	558	477	417	339	586
MELO3C017560.2	4360	4160	5670	7041	7352	4101	7602	7266	6745
MELO3C032829.2	24	9	28	52	25	39	23	49	22
MELO3C017561.2	3	0	4	0	1	2	1	1	0
MELO3C032827.2	6271	4802	4515	8042	9166	5625	10448	13826	12140
MELO3C032828.2	26	20	21	23	26	12	59	42	54
MELO3C017562.2	561	524	669	510	676	443	1110	869	904
MELO3C017563.2	1739	1208	1569	3540	3649	2105	2962	3874	2717
MELO3C017564.2	1489	1849	2428	2168	2590	1968	1861	1800	2288
MELO3C017565.2	1093	1107	1513	1297	1658	1009	1190	1292	1301
MELO3C017566.2	7	15	12	126	20	6	424	827	342
MELO3C017567.2	2594	2822	4037	2598	3986	2952	1676	2692	2027
MELO3C017568.2	166	190	256	160	256	234	326	339	467
MELO3C017569.2	1495	1884	2716	1960	3075	2291	990	1583	1213
MELO3C017570.2	717	710	925	1002	1304	960	743	895	797
MELO3C017571.2	3641	2460	2991	3550	3136	2366	3344	4678	4888
MELO3C017572.2	270	287	377	318	533	361	274	572	541
MELO3C017573.2	1254	1711	2126	1102	1798	1540	1154	982	1774
MELO3C017574.2	2528	1801	2492	3684	5008	2709	2209	3625	2872
MELO3C017575.2	0	0	1	14	61	2	17	29	19
MELO3C017576.2	786	1343	1876	1122	1731	1276	1009	1118	1228
MELO3C017577.2	8738	7390	10582	11860	14135	12407	8296	9937	10823
MELO3C017578.2	1056	1104	1522	1305	2036	1455	748	1378	799
MELO3C017579.2	740	771	1120	1134	1347	617	582	1136	622
MELO3C032615.2	0	0	0	14	4	8	2	6	2
MELO3C017580.2	578	481	591	493	1514	635	307	545	440
MELO3C017581.2	208	267	355	200	315	188	108	264	136
MELO3C017582.2	32	18	5	29	11	14	61	66	73
MELO3C017583.2	3075	3441	4706	4414	4779	2806	3360	4530	2817
MELO3C017584.2	2110	2293	3246	3422	3451	2297	1220	1545	1180
MELO3C017585.2	6	0	4	56	11	10	7	12	10
MELO3C017586.2	69	64	78	0	0	0	0	0	0
MELO3C017587.2	48	21	63	81	92	63	37	59	37
MELO3C017588.2	152	129	66	89	89	56	39	46	97
MELO3C017589.2	926	783	1064	999	1163	967	824	1004	897
MELO3C017590.2	702	573	612	957	679	587	1017	523	888
MELO3C017591.2	3748	3734	5640	3644	6075	4488	2489	3861	3853
MELO3C017592.2	13	18	4	10	8	0	27	31	12
MELO3C017593.2	1	8	4	31	26	0	1680	674	293
MELO3C032830.2	1	0	1	0	0	0	0	0	0
MELO3C017595.2	0	7	12	2	0	0	0	0	0
MELO3C032616.2	0	0	0	0	0	0	0	0	0
MELO3C032617.2	0	0	0	2	15	0	55	211	45
MELO3C017596.2	26	28	9	176	154	25	85	132	54
MELO3C017597.2	447	448	655	417	775	493	750	726	1084
MELO3C017598.2	65291	67515	88742	78987	106022	56507	49546	79463	54007
MELO3C017600.2	3691	3115	4356	4158	5641	2829	1540	3426	2972
MELO3C017599.2	0	0	0	0	0	0	0	0	0
MELO3C032618.2	316	338	399	378	407	181	312	283	594
MELO3C017601.2	771	740	1062	878	1115	850	649	872	826
MELO3C017602.2	621	626	1008	1404	900	870	667	1097	580
MELO3C017603.2	1974	1658	2251	2762	2790	2306	1122	1849	1300
MELO3C017606.2	662	525	685	840	1072	838	654	877	686
MELO3C017607.2	731	690	1061	847	1090	895	795	802	981
MELO3C017608.2	2	3	4	10	2	10	0	2	0
MELO3C017610.2	1765	2029	2764	1682	3325	2964	2449	3834	3238
MELO3C017611.2	2832	3293	4203	2945	4986	3591	2007	2741	3272
MELO3C017612.2	678	1077	1240	825	704	785	457	844	843
MELO3C017613.2	493	557	757	881	941	612	807	608	655
MELO3C017614.2	1275	827	1424	1835	2408	1407	1583	1975	1806
MELO3C017615.2	3	7	7	3	13	11	4	0	3
MELO3C017616.2	29	48	35	24	20	18	17	0	8
MELO3C017617.2	0	0	0	0	0	0	0	0	0
MELO3C017618.2	278	540	552	692	1172	621	444	653	713
MELO3C017619.2	33	25	27	10	8	2	0	4	0
MELO3C017620.2	8422	9119	12357	8395	9853	4701	7276	11783	10578
MELO3C017621.2	158	176	191	206	309	194	141	193	173
MELO3C017622.2	27292	24222	33671	35254	41614	23311	16297	26031	15575
MELO3C017623.2	55	63	41	147	89	55	255	224	43
MELO3C017624.2	1981	1504	1956	2039	2189	1365	1711	2110	1466
MELO3C017625.2	3368	3460	4724	3577	4745	2965	2062	3052	2610
MELO3C017626.2	623	568	841	792	1035	589	588	740	576
MELO3C017627.2	744	602	941	831	1078	808	800	791	779
MELO3C017628.2	1217	1680	1915	1206	1828	959	1232	1440	861
MELO3C017629.2	256	217	408	1014	891	899	90	77	51
MELO3C017630.2	70	66	114	1436	5013	92	1073	2539	141
MELO3C017631.2	2	6	24	52	8	8	2	0	0
MELO3C017632.2	2431	3132	3570	3859	3676	2376	3272	4063	3137
MELO3C032831.2	0	0	0	0	0	0	0	0	0
MELO3C017633.2	0	0	4	0	0	0	0	0	0
MELO3C017634.2	0	0	0	3	4	0	6	6	0
MELO3C017635.2	889	943	1185	1242	1495	1219	1076	1177	1178
MELO3C017636.2	771	734	1130	1015	1423	1106	937	1187	984
MELO3C017637.2	2841	2535	3492	4643	4961	2927	4593	5196	4253
MELO3C017638.2	0	0	0	0	5	0	4	3	4
MELO3C017639.2	2640	2784	3524	2449	4008	2734	1899	2418	2718
MELO3C017641.2	0	0	0	2	0	0	0	0	0
MELO3C017642.2	61	57	75	0	14	0	2	2	0
MELO3C017643.2	6	3	19	8	7	2	3	4	0
MELO3C017644.2	629	360	524	237	206	105	109	250	125
MELO3C017645.2	1053	542	285	301	712	386	320	477	127
MELO3C017646.2	981	535	684	649	686	584	715	589	804
MELO3C017647.2	1094	938	1422	1689	1760	1129	1021	1459	1214
MELO3C017648.2	1957	2284	3073	2383	3379	2298	2587	2160	2421
MELO3C017650.2	1735	1605	1960	2048	2856	2040	1420	1601	1283
MELO3C017651.2	424	483	640	637	738	522	461	851	458
MELO3C017652.2	662	741	873	1070	1155	1056	1422	2337	1054
MELO3C017653.2	2127	1519	2279	2271	3231	2459	1388	2267	1682
MELO3C017654.2	419	419	590	1302	1009	576	1099	916	963
MELO3C017655.2	252	230	246	379	304	234	549	533	390
MELO3C017656.2	51	49	50	61	52	44	22	4	4
MELO3C032832.2	480	268	345	459	400	327	190	310	205
MELO3C032833.2	3	6	5	0	19	3	0	0	2
MELO3C017657.2	2198	1523	1898	2873	3242	2145	2192	2147	2688
MELO3C017658.2	1304	1998	2571	1191	1326	1307	748	1002	1137
MELO3C017659.2	16991	16005	21787	21780	27190	16752	12891	16380	10383
MELO3C017661.2	375	384	536	421	577	423	319	462	441
MELO3C017662.2	1069	1193	1441	1724	2505	1341	533	872	774
MELO3C032834.2	0	0	0	0	0	0	0	0	0
MELO3C017663.2	690	770	1103	944	1484	848	507	678	643
MELO3C017665.2	517	724	663	802	1086	633	1563	1066	1642
MELO3C017667.2	880	717	947	886	1065	724	608	792	739
MELO3C017668.2	0	0	0	0	0	0	8	4	6
MELO3C032835.2	0	0	0	2	2	0	2	8	0
MELO3C032836.2	0	4	0	0	15	0	2	6	0
MELO3C032837.2	0	0	0	0	0	0	0	0	0
MELO3C032838.2	0	0	0	0	0	0	0	0	0
MELO3C032839.2	1	0	0	0	0	0	0	0	0
MELO3C032840.2	0	0	0	0	0	0	0	0	0
MELO3C017669.2	871	528	572	629	856	470	652	972	700
MELO3C017670.2	1163	1251	1726	1619	1869	1335	2155	2717	2088
MELO3C017671.2	418	654	937	146	601	372	481	1077	1326
MELO3C017672.2	1130	1034	1528	1074	1638	1359	729	950	613
MELO3C017673.2	634	593	889	587	609	620	882	601	717
MELO3C017674.2	16030	10835	13429	7391	6966	6245	461	924	1524
MELO3C017675.2	850	778	1176	1065	1304	850	1778	2440	1850
MELO3C017676.2	6185	6204	8892	7215	10216	5819	4570	6203	4537
MELO3C032841.2	1066	1184	1681	1294	1424	827	3287	2713	4599
MELO3C017677.2	4383	4545	6713	5789	6549	4083	8068	10895	11097
MELO3C017678.2	1074	1375	2148	1603	2435	1859	1030	1509	1047
MELO3C032619.2	554	400	558	692	586	382	276	378	285
MELO3C017680.2	1571	1862	2421	2027	2702	1707	1661	1957	1858
MELO3C017681.2	0	1	0	0	0	0	0	0	0
MELO3C017682.2	1911	1576	2007	1191	1123	443	457	962	363
MELO3C017683.2	2688	3106	4151	3010	4379	3133	4295	4388	4922
MELO3C017684.2	90	81	80	79	85	43	44	68	40
MELO3C017685.2	992	950	1148	1216	1501	814	1416	1464	1394
MELO3C017686.2	883	1108	1155	656	888	654	755	950	1159
MELO3C017687.2	263	257	522	447	537	329	440	512	354
MELO3C017688.2	0	0	0	0	0	0	0	0	0
MELO3C017689.2	0	0	1	45	0	0	2	0	0
MELO3C017690.2	0	0	0	0	0	0	0	0	0
MELO3C032843.2	0	0	0	0	0	0	0	0	0
MELO3C032844.2	43	38	67	26	35	40	38	107	82
MELO3C017691.2	227	179	224	184	293	248	312	540	629
MELO3C017692.2	5	2	1	32	37	10	41	26	26
MELO3C017693.2	1388	1666	2037	2021	2389	1614	2014	2338	2578
MELO3C017694.2	7	9	8	11	15	8	32	27	25
MELO3C017696.2	266	280	309	378	590	349	341	325	394
MELO3C017697.2	552	468	575	407	610	372	174	571	236
MELO3C017698.2	798	730	960	798	948	548	581	810	747
MELO3C017699.2	390	338	436	450	661	381	361	471	523
MELO3C017700.2	353	280	370	249	318	277	350	294	547
MELO3C017701.2	39	39	70	159	108	72	120	166	155
MELO3C017703.2	55	84	105	77	71	74	129	71	175
MELO3C032842.2	1	6	4	11	8	13	6	14	7
MELO3C017704.2	285	208	301	410	421	302	216	229	280
MELO3C017705.2	1407	1164	1613	1547	1807	1331	1546	2445	2106
MELO3C017706.2	5928	5382	7856	7736	8759	7887	10990	14850	15026
MELO3C017707.2	3716	3400	4707	4605	5236	3309	2694	3349	3126
MELO3C017708.2	184	100	189	280	381	344	267	456	222
MELO3C017709.2	860	790	1009	965	1203	994	1143	1367	1090
MELO3C017710.2	102	91	111	146	144	138	118	103	103
MELO3C017711.2	3793	3436	4546	4396	5614	3255	3557	3751	3535
MELO3C017712.2	300	286	470	469	581	189	175	342	124
MELO3C017713.2	295	450	685	315	343	361	96	156	90
MELO3C017714.2	1267	1304	1834	1312	1288	1301	746	632	917
MELO3C017715.2	823	708	1026	657	916	727	612	748	504
MELO3C017716.2	862	1060	1504	1526	2278	1335	999	1397	1085
MELO3C017717.2	0	0	0	32	104	1	98	88	73
MELO3C017718.2	0	0	0	40	88	0	82	77	85
MELO3C017719.2	0	0	0	0	0	0	0	0	0
MELO3C017720.2	1630	1642	2493	1808	2326	1494	1680	2225	2164
MELO3C017721.2	646	656	913	772	884	590	440	583	539
MELO3C017722.2	1251	1457	1976	1443	1898	1396	1507	1954	2024
MELO3C017723.2	37	48	36	28	23	20	34	14	13
MELO3C017724.2	0	0	0	0	2	0	2	4	0
MELO3C017725.2	1	0	2	0	0	0	0	0	0
MELO3C032624.2	0	0	0	0	0	0	0	0	0
MELO3C017727.2	0	0	4	2	0	0	0	0	0
MELO3C017728.2	3176	3325	4605	4448	5441	3931	4680	4363	4259
MELO3C017729.2	228	152	260	244	250	111	604	392	580
MELO3C017730.2	323	499	574	447	644	447	302	258	481
MELO3C017731.2	1863	2400	2910	3079	2271	1776	1143	1469	1534
MELO3C017732.2	1028	1578	1932	745	899	1139	430	499	1079
MELO3C017733.2	575	504	915	295	172	223	212	144	170
MELO3C017734.2	42	17	38	2	14	0	10	20	2
MELO3C017735.2	3649	3872	5073	4600	5834	2877	9471	10000	7391
MELO3C017736.2	30	28	34	8	17	12	2	0	2
MELO3C017737.2	754	767	1150	1287	1282	851	1019	1537	934
MELO3C017739.2	0	0	0	0	0	0	0	0	0
MELO3C017740.2	448	307	454	154	83	155	162	163	298
MELO3C032628.2	48	35	61	12	4	2	5	9	19
MELO3C017742.2	5454	4384	6251	10883	11808	5316	7836	8826	6804
MELO3C017743.2	29	11	4	6	0	2	2	2	0
MELO3C032845.2	7	0	1	0	0	10	2	6	0
MELO3C032846.2	0	0	0	0	0	0	4	0	4
MELO3C017744.2	1854	1923	2724	1930	2993	2058	1591	1874	1605
MELO3C017745.2	1176	1116	1660	1450	1685	1215	441	638	610
MELO3C017746.2	2270	2231	3017	1440	1725	1817	1055	1184	1503
MELO3C017747.2	713	816	997	782	974	677	658	903	767
MELO3C017748.2	992	887	1302	1096	1298	842	611	858	680
MELO3C017749.2	0	0	0	0	0	0	0	0	0
MELO3C032847.2	129	116	142	151	168	166	132	159	136
MELO3C017750.2	1645	1743	2669	1446	2674	2409	1569	2359	1936
MELO3C017751.2	333	336	568	454	529	340	394	511	464
MELO3C017752.2	1184	1059	1123	1485	1458	893	744	1082	791
MELO3C017753.2	775	937	1176	1001	1341	723	756	1066	806
MELO3C017754.2	1956	2687	1738	1388	1112	894	565	479	967
MELO3C017755.2	1403	1079	1658	3875	5713	1416	3128	3392	2147
MELO3C017756.2	126	74	71	154	251	96	70	92	50
MELO3C017757.2	2349	2669	3256	2677	4307	3155	1906	2952	3273
MELO3C032848.2	0	0	0	0	0	0	2	0	0
MELO3C017758.2	1298	1277	1798	1749	2572	1541	1227	1778	1199
MELO3C017759.2	1634	1242	2080	2304	2486	1189	980	1971	782
MELO3C017760.2	1209	1233	1786	1533	2221	1555	1433	1948	1526
MELO3C017761.2	861	1132	1518	1717	2090	852	658	906	860
MELO3C017762.2	707	575	786	921	1320	833	1126	1170	1108
MELO3C017764.2	982	951	1087	1041	1031	528	452	543	724
MELO3C017765.2	349	324	410	412	714	360	627	480	656
MELO3C032849.2	464	395	530	1189	757	352	556	719	409
MELO3C032850.2	9	3	1	20	27	13	1	16	2
MELO3C017766.2	933	725	1242	1061	1526	1126	645	1241	778
MELO3C017767.2	0	0	0	1	0	0	0	0	0
MELO3C017768.2	4410	4466	5763	7840	12599	8315	4426	6955	5031
MELO3C017769.2	1114	1250	1713	1572	2124	1626	810	1143	840
MELO3C017770.2	0	0	0	0	0	0	0	0	0
MELO3C017771.2	0	0	0	0	0	0	0	0	0
MELO3C017772.2	1292	1226	1538	2420	2455	1300	3165	3382	3778
MELO3C032852.2	0	0	1	1	0	1	0	0	0
MELO3C017773.2	115	160	241	249	282	129	112	149	62
MELO3C017774.2	1754	1540	2084	1800	1654	1217	1687	1412	1623
MELO3C017775.2	2451	1909	2664	3344	3127	1908	1602	2457	1671
MELO3C017776.2	519	485	744	378	289	344	241	161	249
MELO3C032851.2	232	198	407	179	153	153	47	90	86
MELO3C017777.2	403	297	385	446	479	330	214	304	246
MELO3C017778.2	0	0	0	0	0	0	0	0	0
MELO3C017779.2	614	648	834	967	1098	711	974	1045	970
MELO3C017780.2	25	18	32	62	78	47	18	46	14
MELO3C017781.2	1310	1144	1617	1177	1589	1224	990	1296	1070
MELO3C017782.2	8	12	12	15	34	18	2	0	4
MELO3C017783.2	381	501	595	644	703	299	479	588	517
MELO3C017784.2	908	916	1319	1106	1844	1543	728	1037	1086
MELO3C017786.2	1541	1681	2203	1933	2693	2198	1058	1473	1829
MELO3C017787.2	0	0	0	0	0	0	0	0	0
MELO3C017788.2	3328	3413	4209	6509	6285	3258	3403	4590	3772
MELO3C017790.2	1839	2015	2178	1954	2601	1708	2012	2267	2623
MELO3C017792.2	374	399	472	518	661	409	549	369	576
MELO3C017793.2	1143	1553	1881	1347	1955	1540	1129	1450	1360
MELO3C017794.2	171	104	207	184	167	143	44	134	81
MELO3C017795.2	332	336	477	358	503	260	425	694	508
MELO3C017796.2	1027	709	1087	767	1099	961	633	1276	1066
MELO3C017797.2	1076	1067	1699	1767	2173	1405	583	1057	584
MELO3C017798.2	1931	2445	2930	2940	2999	1901	1984	2636	2362
